nohup: ignoring input
>>> Arguments:
	             algo : fedavg4
	       batch_size : 64
	clients_per_round : 10
	          dataset : mnist_all_data_1_random_niid
	           device : 0
	              dis : 
	       eval_every : 5
	 finetune_dataset : mnist-m
	  finetune_epochs : 60
	      finetune_lr : 0.01
	      finetune_wd : 0.0
	              gpu : True
	      input_shape : (1, 28, 28)
	               lr : 0.1
	            model : LeNet
	        noaverage : False
	          noprint : False
	        num_class : 10
	        num_epoch : 5
	        num_round : 1000
	             seed : 0
	               wd : 0.001
Test 0:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0017, Trn_acc:0.3409, Tst_loss:0.0076, Tst_acc:0.3491
Epoch:060, Trn_loss:0.0019, Trn_acc:0.3544, Tst_loss:0.0086, Tst_acc:0.3597
Finetune done
Test 4:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0020, Trn_acc:0.3496, Tst_loss:0.0096, Tst_acc:0.3486
Epoch:002, Trn_loss:0.0019, Trn_acc:0.3694, Tst_loss:0.0075, Tst_acc:0.3783
Epoch:003, Trn_loss:0.0018, Trn_acc:0.3523, Tst_loss:0.0098, Tst_acc:0.3586
Epoch:004, Trn_loss:0.0019, Trn_acc:0.3658, Tst_loss:0.0098, Tst_acc:0.3725
Epoch:005, Trn_loss:0.0020, Trn_acc:0.3514, Tst_loss:0.0099, Tst_acc:0.3634
Epoch:006, Trn_loss:0.0017, Trn_acc:0.3522, Tst_loss:0.0088, Tst_acc:0.3558
Epoch:007, Trn_loss:0.0017, Trn_acc:0.3735, Tst_loss:0.0072, Tst_acc:0.3720
Epoch:008, Trn_loss:0.0019, Trn_acc:0.3725, Tst_loss:0.0088, Tst_acc:0.3770
Epoch:009, Trn_loss:0.0018, Trn_acc:0.3685, Tst_loss:0.0088, Tst_acc:0.3694
Epoch:010, Trn_loss:0.0019, Trn_acc:0.3746, Tst_loss:0.0086, Tst_acc:0.3768
Epoch:011, Trn_loss:0.0017, Trn_acc:0.3814, Tst_loss:0.0089, Tst_acc:0.3833
Epoch:012, Trn_loss:0.0018, Trn_acc:0.3554, Tst_loss:0.0091, Tst_acc:0.3611
Epoch:013, Trn_loss:0.0019, Trn_acc:0.3605, Tst_loss:0.0115, Tst_acc:0.3648
Epoch:014, Trn_loss:0.0022, Trn_acc:0.3514, Tst_loss:0.0088, Tst_acc:0.3584
Epoch:015, Trn_loss:0.0019, Trn_acc:0.3754, Tst_loss:0.0079, Tst_acc:0.3776
Epoch:016, Trn_loss:0.0019, Trn_acc:0.3477, Tst_loss:0.0093, Tst_acc:0.3533
Epoch:017, Trn_loss:0.0018, Trn_acc:0.3828, Tst_loss:0.0096, Tst_acc:0.3853
Epoch:018, Trn_loss:0.0015, Trn_acc:0.3615, Tst_loss:0.0078, Tst_acc:0.3712
Epoch:019, Trn_loss:0.0019, Trn_acc:0.3469, Tst_loss:0.0092, Tst_acc:0.3525
Epoch:020, Trn_loss:0.0018, Trn_acc:0.3560, Tst_loss:0.0077, Tst_acc:0.3597
Epoch:021, Trn_loss:0.0019, Trn_acc:0.3697, Tst_loss:0.0082, Tst_acc:0.3754
Epoch:022, Trn_loss:0.0020, Trn_acc:0.3674, Tst_loss:0.0097, Tst_acc:0.3700
Epoch:023, Trn_loss:0.0018, Trn_acc:0.3264, Tst_loss:0.0088, Tst_acc:0.3284
Epoch:024, Trn_loss:0.0020, Trn_acc:0.3571, Tst_loss:0.0079, Tst_acc:0.3634
Epoch:025, Trn_loss:0.0017, Trn_acc:0.3667, Tst_loss:0.0093, Tst_acc:0.3734
Epoch:026, Trn_loss:0.0019, Trn_acc:0.3654, Tst_loss:0.0097, Tst_acc:0.3750
Epoch:027, Trn_loss:0.0018, Trn_acc:0.3699, Tst_loss:0.0079, Tst_acc:0.3698
Epoch:028, Trn_loss:0.0018, Trn_acc:0.3689, Tst_loss:0.0103, Tst_acc:0.3685
Epoch:029, Trn_loss:0.0019, Trn_acc:0.3605, Tst_loss:0.0079, Tst_acc:0.3603
Epoch:030, Trn_loss:0.0018, Trn_acc:0.3636, Tst_loss:0.0092, Tst_acc:0.3697
Epoch:031, Trn_loss:0.0018, Trn_acc:0.3664, Tst_loss:0.0084, Tst_acc:0.3766
Epoch:032, Trn_loss:0.0018, Trn_acc:0.3735, Tst_loss:0.0077, Tst_acc:0.3797
Epoch:033, Trn_loss:0.0017, Trn_acc:0.3805, Tst_loss:0.0081, Tst_acc:0.3846
Epoch:034, Trn_loss:0.0020, Trn_acc:0.3561, Tst_loss:0.0082, Tst_acc:0.3645
Epoch:035, Trn_loss:0.0017, Trn_acc:0.3681, Tst_loss:0.0098, Tst_acc:0.3716
Epoch:036, Trn_loss:0.0017, Trn_acc:0.3576, Tst_loss:0.0094, Tst_acc:0.3684
Epoch:037, Trn_loss:0.0019, Trn_acc:0.3449, Tst_loss:0.0110, Tst_acc:0.3505
Epoch:038, Trn_loss:0.0019, Trn_acc:0.3575, Tst_loss:0.0096, Tst_acc:0.3627
Epoch:039, Trn_loss:0.0019, Trn_acc:0.3593, Tst_loss:0.0093, Tst_acc:0.3586
Epoch:040, Trn_loss:0.0018, Trn_acc:0.3732, Tst_loss:0.0079, Tst_acc:0.3733
Epoch:041, Trn_loss:0.0017, Trn_acc:0.3458, Tst_loss:0.0089, Tst_acc:0.3487
Epoch:042, Trn_loss:0.0018, Trn_acc:0.3727, Tst_loss:0.0076, Tst_acc:0.3748
Epoch:043, Trn_loss:0.0018, Trn_acc:0.3680, Tst_loss:0.0105, Tst_acc:0.3684
Epoch:044, Trn_loss:0.0018, Trn_acc:0.3664, Tst_loss:0.0069, Tst_acc:0.3695
Epoch:045, Trn_loss:0.0018, Trn_acc:0.3744, Tst_loss:0.0078, Tst_acc:0.3763
Epoch:046, Trn_loss:0.0020, Trn_acc:0.3609, Tst_loss:0.0082, Tst_acc:0.3627
Epoch:047, Trn_loss:0.0020, Trn_acc:0.3358, Tst_loss:0.0080, Tst_acc:0.3431
Epoch:048, Trn_loss:0.0017, Trn_acc:0.3748, Tst_loss:0.0100, Tst_acc:0.3816
Epoch:049, Trn_loss:0.0017, Trn_acc:0.3783, Tst_loss:0.0074, Tst_acc:0.3806
Epoch:050, Trn_loss:0.0015, Trn_acc:0.3715, Tst_loss:0.0094, Tst_acc:0.3768
Epoch:051, Trn_loss:0.0021, Trn_acc:0.3499, Tst_loss:0.0092, Tst_acc:0.3521
Epoch:052, Trn_loss:0.0019, Trn_acc:0.3534, Tst_loss:0.0076, Tst_acc:0.3618
Epoch:053, Trn_loss:0.0019, Trn_acc:0.3642, Tst_loss:0.0092, Tst_acc:0.3677
Epoch:054, Trn_loss:0.0020, Trn_acc:0.3697, Tst_loss:0.0099, Tst_acc:0.3766
Epoch:055, Trn_loss:0.0016, Trn_acc:0.3732, Tst_loss:0.0080, Tst_acc:0.3780
Epoch:056, Trn_loss:0.0020, Trn_acc:0.3643, Tst_loss:0.0082, Tst_acc:0.3698
Epoch:057, Trn_loss:0.0017, Trn_acc:0.3667, Tst_loss:0.0093, Tst_acc:0.3751
Epoch:058, Trn_loss:0.0019, Trn_acc:0.3555, Tst_loss:0.0083, Tst_acc:0.3574
Epoch:059, Trn_loss:0.0017, Trn_acc:0.3621, Tst_loss:0.0075, Tst_acc:0.3657
Epoch:060, Trn_loss:0.0020, Trn_acc:0.3485, Tst_loss:0.0090, Tst_acc:0.3583
Finetune done
Test 5:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0021, Trn_acc:0.3744, Tst_loss:0.0088, Tst_acc:0.3821
Epoch:002, Trn_loss:0.0018, Trn_acc:0.3617, Tst_loss:0.0091, Tst_acc:0.3692
Epoch:003, Trn_loss:0.0015, Trn_acc:0.3626, Tst_loss:0.0095, Tst_acc:0.3660
Epoch:004, Trn_loss:0.0016, Trn_acc:0.3649, Tst_loss:0.0080, Tst_acc:0.3673
Epoch:005, Trn_loss:0.0019, Trn_acc:0.3704, Tst_loss:0.0078, Tst_acc:0.3735
Epoch:006, Trn_loss:0.0018, Trn_acc:0.3444, Tst_loss:0.0071, Tst_acc:0.3563
Epoch:007, Trn_loss:0.0017, Trn_acc:0.3579, Tst_loss:0.0080, Tst_acc:0.3664
Epoch:008, Trn_loss:0.0018, Trn_acc:0.3554, Tst_loss:0.0094, Tst_acc:0.3607
Epoch:009, Trn_loss:0.0017, Trn_acc:0.3531, Tst_loss:0.0094, Tst_acc:0.3644
Epoch:010, Trn_loss:0.0019, Trn_acc:0.3641, Tst_loss:0.0085, Tst_acc:0.3680
Epoch:011, Trn_loss:0.0020, Trn_acc:0.3627, Tst_loss:0.0093, Tst_acc:0.3655
Epoch:012, Trn_loss:0.0017, Trn_acc:0.3429, Tst_loss:0.0095, Tst_acc:0.3484
Epoch:013, Trn_loss:0.0021, Trn_acc:0.3540, Tst_loss:0.0085, Tst_acc:0.3636
Epoch:014, Trn_loss:0.0016, Trn_acc:0.3679, Tst_loss:0.0094, Tst_acc:0.3742
Epoch:015, Trn_loss:0.0018, Trn_acc:0.3674, Tst_loss:0.0097, Tst_acc:0.3747
Epoch:016, Trn_loss:0.0016, Trn_acc:0.3707, Tst_loss:0.0098, Tst_acc:0.3763
Epoch:017, Trn_loss:0.0016, Trn_acc:0.3719, Tst_loss:0.0087, Tst_acc:0.3746
Epoch:018, Trn_loss:0.0020, Trn_acc:0.3618, Tst_loss:0.0080, Tst_acc:0.3681
Epoch:019, Trn_loss:0.0021, Trn_acc:0.3439, Tst_loss:0.0067, Tst_acc:0.3510
Epoch:020, Trn_loss:0.0019, Trn_acc:0.3481, Tst_loss:0.0086, Tst_acc:0.3556
Epoch:021, Trn_loss:0.0019, Trn_acc:0.3649, Tst_loss:0.0095, Tst_acc:0.3732
Epoch:022, Trn_loss:0.0018, Trn_acc:0.3678, Tst_loss:0.0086, Tst_acc:0.3693
Epoch:023, Trn_loss:0.0020, Trn_acc:0.3565, Tst_loss:0.0091, Tst_acc:0.3646
Epoch:024, Trn_loss:0.0016, Trn_acc:0.3640, Tst_loss:0.0088, Tst_acc:0.3698
Epoch:025, Trn_loss:0.0021, Trn_acc:0.3668, Tst_loss:0.0096, Tst_acc:0.3723
Epoch:026, Trn_loss:0.0017, Trn_acc:0.3584, Tst_loss:0.0074, Tst_acc:0.3626
Epoch:027, Trn_loss:0.0017, Trn_acc:0.3636, Tst_loss:0.0082, Tst_acc:0.3672
Epoch:028, Trn_loss:0.0018, Trn_acc:0.3459, Tst_loss:0.0081, Tst_acc:0.3512
Epoch:029, Trn_loss:0.0020, Trn_acc:0.3714, Tst_loss:0.0093, Tst_acc:0.3738
Epoch:030, Trn_loss:0.0020, Trn_acc:0.3573, Tst_loss:0.0089, Tst_acc:0.3612
Epoch:031, Trn_loss:0.0019, Trn_acc:0.3595, Tst_loss:0.0086, Tst_acc:0.3654
Epoch:032, Trn_loss:0.0019, Trn_acc:0.3576, Tst_loss:0.0092, Tst_acc:0.3638
Epoch:033, Trn_loss:0.0020, Trn_acc:0.3521, Tst_loss:0.0085, Tst_acc:0.3571
Epoch:034, Trn_loss:0.0019, Trn_acc:0.3528, Tst_loss:0.0095, Tst_acc:0.3593
Epoch:035, Trn_loss:0.0017, Trn_acc:0.3706, Tst_loss:0.0071, Tst_acc:0.3730
Epoch:036, Trn_loss:0.0020, Trn_acc:0.3523, Tst_loss:0.0089, Tst_acc:0.3615
Epoch:037, Trn_loss:0.0020, Trn_acc:0.3290, Tst_loss:0.0091, Tst_acc:0.3337
Epoch:038, Trn_loss:0.0017, Trn_acc:0.3531, Tst_loss:0.0082, Tst_acc:0.3597
Epoch:039, Trn_loss:0.0016, Trn_acc:0.3673, Tst_loss:0.0079, Tst_acc:0.3746
Epoch:040, Trn_loss:0.0016, Trn_acc:0.3688, Tst_loss:0.0095, Tst_acc:0.3792
Epoch:041, Trn_loss:0.0019, Trn_acc:0.3724, Tst_loss:0.0073, Tst_acc:0.3777
Epoch:042, Trn_loss:0.0018, Trn_acc:0.3522, Tst_loss:0.0084, Tst_acc:0.3535
Epoch:043, Trn_loss:0.0019, Trn_acc:0.3777, Tst_loss:0.0090, Tst_acc:0.3827
Epoch:044, Trn_loss:0.0019, Trn_acc:0.3537, Tst_loss:0.0074, Tst_acc:0.3625
Epoch:045, Trn_loss:0.0019, Trn_acc:0.3711, Tst_loss:0.0081, Tst_acc:0.3680
Epoch:046, Trn_loss:0.0021, Trn_acc:0.3417, Tst_loss:0.0098, Tst_acc:0.3497
Epoch:047, Trn_loss:0.0018, Trn_acc:0.3672, Tst_loss:0.0083, Tst_acc:0.3743
Epoch:048, Trn_loss:0.0019, Trn_acc:0.3607, Tst_loss:0.0075, Tst_acc:0.3655
Epoch:049, Trn_loss:0.0018, Trn_acc:0.3773, Tst_loss:0.0082, Tst_acc:0.3847
Epoch:050, Trn_loss:0.0018, Trn_acc:0.3633, Tst_loss:0.0080, Tst_acc:0.3654
Epoch:051, Trn_loss:0.0019, Trn_acc:0.3532, Tst_loss:0.0097, Tst_acc:0.3615
Epoch:052, Trn_loss:0.0019, Trn_acc:0.3594, Tst_loss:0.0078, Tst_acc:0.3655
Epoch:053, Trn_loss:0.0018, Trn_acc:0.3601, Tst_loss:0.0079, Tst_acc:0.3637
Epoch:054, Trn_loss:0.0018, Trn_acc:0.3698, Tst_loss:0.0095, Tst_acc:0.3736
Epoch:055, Trn_loss:0.0019, Trn_acc:0.3554, Tst_loss:0.0092, Tst_acc:0.3605
Epoch:056, Trn_loss:0.0019, Trn_acc:0.3468, Tst_loss:0.0107, Tst_acc:0.3557
Epoch:057, Trn_loss:0.0019, Trn_acc:0.3411, Tst_loss:0.0094, Tst_acc:0.3463
Epoch:058, Trn_loss:0.0017, Trn_acc:0.3566, Tst_loss:0.0090, Tst_acc:0.3634
Epoch:059, Trn_loss:0.0018, Trn_acc:0.3560, Tst_loss:0.0097, Tst_acc:0.3604
Epoch:060, Trn_loss:0.0020, Trn_acc:0.3429, Tst_loss:0.0082, Tst_acc:0.3459
Finetune done
Test 6:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0018, Trn_acc:0.3812, Tst_loss:0.0071, Tst_acc:0.3844
Epoch:002, Trn_loss:0.0018, Trn_acc:0.3580, Tst_loss:0.0100, Tst_acc:0.3683
Epoch:003, Trn_loss:0.0020, Trn_acc:0.3420, Tst_loss:0.0080, Tst_acc:0.3382
Epoch:004, Trn_loss:0.0019, Trn_acc:0.3708, Tst_loss:0.0096, Tst_acc:0.3741
Epoch:005, Trn_loss:0.0018, Trn_acc:0.3418, Tst_loss:0.0090, Tst_acc:0.3485
Epoch:006, Trn_loss:0.0020, Trn_acc:0.3809, Tst_loss:0.0075, Tst_acc:0.3831
Epoch:007, Trn_loss:0.0018, Trn_acc:0.3578, Tst_loss:0.0091, Tst_acc:0.3653
Epoch:008, Trn_loss:0.0017, Trn_acc:0.3648, Tst_loss:0.0092, Tst_acc:0.3688
Epoch:009, Trn_loss:0.0018, Trn_acc:0.3585, Tst_loss:0.0085, Tst_acc:0.3633
Epoch:010, Trn_loss:0.0020, Trn_acc:0.3600, Tst_loss:0.0084, Tst_acc:0.3666
Epoch:011, Trn_loss:0.0020, Trn_acc:0.3533, Tst_loss:0.0073, Tst_acc:0.3544
Epoch:012, Trn_loss:0.0020, Trn_acc:0.3756, Tst_loss:0.0087, Tst_acc:0.3841
Epoch:013, Trn_loss:0.0020, Trn_acc:0.3314, Tst_loss:0.0077, Tst_acc:0.3417
Epoch:014, Trn_loss:0.0020, Trn_acc:0.3612, Tst_loss:0.0082, Tst_acc:0.3663
Epoch:015, Trn_loss:0.0017, Trn_acc:0.3771, Tst_loss:0.0096, Tst_acc:0.3905
Epoch:016, Trn_loss:0.0017, Trn_acc:0.3760, Tst_loss:0.0089, Tst_acc:0.3812
Epoch:017, Trn_loss:0.0019, Trn_acc:0.3389, Tst_loss:0.0103, Tst_acc:0.3487
Epoch:018, Trn_loss:0.0018, Trn_acc:0.3781, Tst_loss:0.0084, Tst_acc:0.3767
Epoch:019, Trn_loss:0.0017, Trn_acc:0.3573, Tst_loss:0.0077, Tst_acc:0.3618
Epoch:020, Trn_loss:0.0019, Trn_acc:0.3558, Tst_loss:0.0086, Tst_acc:0.3642
Epoch:021, Trn_loss:0.0020, Trn_acc:0.3592, Tst_loss:0.0093, Tst_acc:0.3574
Epoch:022, Trn_loss:0.0020, Trn_acc:0.3777, Tst_loss:0.0083, Tst_acc:0.3842
Epoch:023, Trn_loss:0.0016, Trn_acc:0.3742, Tst_loss:0.0087, Tst_acc:0.3765
Epoch:024, Trn_loss:0.0018, Trn_acc:0.3765, Tst_loss:0.0093, Tst_acc:0.3761
Epoch:025, Trn_loss:0.0019, Trn_acc:0.3626, Tst_loss:0.0071, Tst_acc:0.3697
Epoch:026, Trn_loss:0.0019, Trn_acc:0.3728, Tst_loss:0.0089, Tst_acc:0.3722
Epoch:027, Trn_loss:0.0019, Trn_acc:0.3537, Tst_loss:0.0080, Tst_acc:0.3603
Epoch:028, Trn_loss:0.0018, Trn_acc:0.3840, Tst_loss:0.0076, Tst_acc:0.3824
Epoch:029, Trn_loss:0.0020, Trn_acc:0.3475, Tst_loss:0.0101, Tst_acc:0.3547
Epoch:030, Trn_loss:0.0017, Trn_acc:0.3751, Tst_loss:0.0088, Tst_acc:0.3755
Epoch:031, Trn_loss:0.0019, Trn_acc:0.3615, Tst_loss:0.0083, Tst_acc:0.3660
Epoch:032, Trn_loss:0.0017, Trn_acc:0.3590, Tst_loss:0.0086, Tst_acc:0.3590
Epoch:033, Trn_loss:0.0017, Trn_acc:0.3584, Tst_loss:0.0086, Tst_acc:0.3676
Epoch:034, Trn_loss:0.0019, Trn_acc:0.3616, Tst_loss:0.0082, Tst_acc:0.3678
Epoch:035, Trn_loss:0.0016, Trn_acc:0.3624, Tst_loss:0.0092, Tst_acc:0.3755
Epoch:036, Trn_loss:0.0016, Trn_acc:0.3606, Tst_loss:0.0090, Tst_acc:0.3634
Epoch:037, Trn_loss:0.0017, Trn_acc:0.3666, Tst_loss:0.0082, Tst_acc:0.3702
Epoch:038, Trn_loss:0.0018, Trn_acc:0.3766, Tst_loss:0.0093, Tst_acc:0.3851
Epoch:039, Trn_loss:0.0021, Trn_acc:0.3735, Tst_loss:0.0095, Tst_acc:0.3793
Epoch:040, Trn_loss:0.0020, Trn_acc:0.3767, Tst_loss:0.0093, Tst_acc:0.3783
Epoch:041, Trn_loss:0.0021, Trn_acc:0.3337, Tst_loss:0.0094, Tst_acc:0.3332
Epoch:042, Trn_loss:0.0020, Trn_acc:0.3593, Tst_loss:0.0108, Tst_acc:0.3590
Epoch:043, Trn_loss:0.0021, Trn_acc:0.3518, Tst_loss:0.0096, Tst_acc:0.3517
Epoch:044, Trn_loss:0.0017, Trn_acc:0.3690, Tst_loss:0.0092, Tst_acc:0.3705
Epoch:045, Trn_loss:0.0021, Trn_acc:0.3569, Tst_loss:0.0083, Tst_acc:0.3662
Epoch:046, Trn_loss:0.0019, Trn_acc:0.3663, Tst_loss:0.0105, Tst_acc:0.3676
Epoch:047, Trn_loss:0.0020, Trn_acc:0.3496, Tst_loss:0.0076, Tst_acc:0.3587
Epoch:048, Trn_loss:0.0018, Trn_acc:0.3589, Tst_loss:0.0084, Tst_acc:0.3578
Epoch:049, Trn_loss:0.0020, Trn_acc:0.3710, Tst_loss:0.0073, Tst_acc:0.3778
Epoch:050, Trn_loss:0.0019, Trn_acc:0.3659, Tst_loss:0.0094, Tst_acc:0.3671
Epoch:051, Trn_loss:0.0018, Trn_acc:0.3604, Tst_loss:0.0092, Tst_acc:0.3670
Epoch:052, Trn_loss:0.0020, Trn_acc:0.3511, Tst_loss:0.0067, Tst_acc:0.3564
Epoch:053, Trn_loss:0.0016, Trn_acc:0.3531, Tst_loss:0.0106, Tst_acc:0.3672
Epoch:054, Trn_loss:0.0019, Trn_acc:0.3565, Tst_loss:0.0088, Tst_acc:0.3616
Epoch:055, Trn_loss:0.0017, Trn_acc:0.3727, Tst_loss:0.0097, Tst_acc:0.3767
Epoch:056, Trn_loss:0.0020, Trn_acc:0.3661, Tst_loss:0.0088, Tst_acc:0.3790
Epoch:057, Trn_loss:0.0018, Trn_acc:0.3686, Tst_loss:0.0077, Tst_acc:0.3744
Epoch:058, Trn_loss:0.0016, Trn_acc:0.3796, Tst_loss:0.0088, Tst_acc:0.3824
Epoch:059, Trn_loss:0.0017, Trn_acc:0.3717, Tst_loss:0.0084, Tst_acc:0.3792
Epoch:060, Trn_loss:0.0019, Trn_acc:0.3675, Tst_loss:0.0086, Tst_acc:0.3780
Finetune done
Test 7:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0017, Trn_acc:0.3659, Tst_loss:0.0094, Tst_acc:0.3724
Epoch:002, Trn_loss:0.0018, Trn_acc:0.3408, Tst_loss:0.0089, Tst_acc:0.3391
Epoch:003, Trn_loss:0.0018, Trn_acc:0.3607, Tst_loss:0.0074, Tst_acc:0.3660
Epoch:004, Trn_loss:0.0017, Trn_acc:0.3812, Tst_loss:0.0105, Tst_acc:0.3901
Epoch:005, Trn_loss:0.0018, Trn_acc:0.3518, Tst_loss:0.0082, Tst_acc:0.3528
Epoch:006, Trn_loss:0.0018, Trn_acc:0.3509, Tst_loss:0.0077, Tst_acc:0.3492
Epoch:007, Trn_loss:0.0017, Trn_acc:0.3499, Tst_loss:0.0101, Tst_acc:0.3554
Epoch:008, Trn_loss:0.0019, Trn_acc:0.3662, Tst_loss:0.0082, Tst_acc:0.3673
Epoch:009, Trn_loss:0.0018, Trn_acc:0.3695, Tst_loss:0.0084, Tst_acc:0.3784
Epoch:010, Trn_loss:0.0016, Trn_acc:0.3821, Tst_loss:0.0086, Tst_acc:0.3854
Epoch:011, Trn_loss:0.0019, Trn_acc:0.3736, Tst_loss:0.0086, Tst_acc:0.3787
Epoch:012, Trn_loss:0.0019, Trn_acc:0.3670, Tst_loss:0.0075, Tst_acc:0.3638
Epoch:013, Trn_loss:0.0021, Trn_acc:0.3536, Tst_loss:0.0086, Tst_acc:0.3648
Epoch:014, Trn_loss:0.0019, Trn_acc:0.3783, Tst_loss:0.0097, Tst_acc:0.3802
Epoch:015, Trn_loss:0.0020, Trn_acc:0.3565, Tst_loss:0.0086, Tst_acc:0.3686
Epoch:016, Trn_loss:0.0019, Trn_acc:0.3213, Tst_loss:0.0098, Tst_acc:0.3215
Epoch:017, Trn_loss:0.0019, Trn_acc:0.3460, Tst_loss:0.0092, Tst_acc:0.3596
Epoch:018, Trn_loss:0.0016, Trn_acc:0.3605, Tst_loss:0.0091, Tst_acc:0.3693
Epoch:019, Trn_loss:0.0021, Trn_acc:0.3677, Tst_loss:0.0085, Tst_acc:0.3677
Epoch:020, Trn_loss:0.0018, Trn_acc:0.3501, Tst_loss:0.0098, Tst_acc:0.3604
Epoch:021, Trn_loss:0.0018, Trn_acc:0.3694, Tst_loss:0.0100, Tst_acc:0.3714
Epoch:022, Trn_loss:0.0021, Trn_acc:0.3726, Tst_loss:0.0079, Tst_acc:0.3773
Epoch:023, Trn_loss:0.0017, Trn_acc:0.3613, Tst_loss:0.0078, Tst_acc:0.3693
Epoch:024, Trn_loss:0.0018, Trn_acc:0.3512, Tst_loss:0.0087, Tst_acc:0.3564
Epoch:025, Trn_loss:0.0018, Trn_acc:0.3662, Tst_loss:0.0095, Tst_acc:0.3705
Epoch:026, Trn_loss:0.0018, Trn_acc:0.3586, Tst_loss:0.0081, Tst_acc:0.3625
Epoch:027, Trn_loss:0.0021, Trn_acc:0.3569, Tst_loss:0.0087, Tst_acc:0.3600
Epoch:028, Trn_loss:0.0018, Trn_acc:0.3679, Tst_loss:0.0271, Tst_acc:0.3765
Epoch:029, Trn_loss:0.0020, Trn_acc:0.3547, Tst_loss:0.0086, Tst_acc:0.3613
Epoch:030, Trn_loss:0.0015, Trn_acc:0.3763, Tst_loss:0.0085, Tst_acc:0.3810
Epoch:031, Trn_loss:0.0019, Trn_acc:0.3745, Tst_loss:0.0076, Tst_acc:0.3794
Epoch:032, Trn_loss:0.0020, Trn_acc:0.3642, Tst_loss:0.0083, Tst_acc:0.3730
Epoch:033, Trn_loss:0.0018, Trn_acc:0.3233, Tst_loss:0.0087, Tst_acc:0.3380
Epoch:034, Trn_loss:0.0016, Trn_acc:0.3629, Tst_loss:0.0072, Tst_acc:0.3673
Epoch:035, Trn_loss:0.0019, Trn_acc:0.3595, Tst_loss:0.0064, Tst_acc:0.3582
Epoch:036, Trn_loss:0.0017, Trn_acc:0.3548, Tst_loss:0.0092, Tst_acc:0.3598
Epoch:037, Trn_loss:0.0018, Trn_acc:0.3808, Tst_loss:0.0085, Tst_acc:0.3883
Epoch:038, Trn_loss:0.0018, Trn_acc:0.3680, Tst_loss:0.0089, Tst_acc:0.3841
Epoch:039, Trn_loss:0.0016, Trn_acc:0.3801, Tst_loss:0.0068, Tst_acc:0.3820
Epoch:040, Trn_loss:0.0018, Trn_acc:0.3497, Tst_loss:0.0080, Tst_acc:0.3513
Epoch:041, Trn_loss:0.0019, Trn_acc:0.3522, Tst_loss:0.0085, Tst_acc:0.3568
Epoch:042, Trn_loss:0.0017, Trn_acc:0.3430, Tst_loss:0.0094, Tst_acc:0.3459
Epoch:043, Trn_loss:0.0019, Trn_acc:0.3780, Tst_loss:0.0093, Tst_acc:0.3818
Epoch:044, Trn_loss:0.0017, Trn_acc:0.3604, Tst_loss:0.0092, Tst_acc:0.3676
Epoch:045, Trn_loss:0.0018, Trn_acc:0.3569, Tst_loss:0.0080, Tst_acc:0.3672
Epoch:046, Trn_loss:0.0017, Trn_acc:0.3742, Tst_loss:0.0079, Tst_acc:0.3787
Epoch:047, Trn_loss:0.0016, Trn_acc:0.3802, Tst_loss:0.0077, Tst_acc:0.3812
Epoch:048, Trn_loss:0.0021, Trn_acc:0.3459, Tst_loss:0.0083, Tst_acc:0.3561
Epoch:049, Trn_loss:0.0018, Trn_acc:0.3690, Tst_loss:0.0098, Tst_acc:0.3741
Epoch:050, Trn_loss:0.0019, Trn_acc:0.3590, Tst_loss:0.0095, Tst_acc:0.3645
Epoch:051, Trn_loss:0.0017, Trn_acc:0.3648, Tst_loss:0.0099, Tst_acc:0.3690
Epoch:052, Trn_loss:0.0018, Trn_acc:0.3672, Tst_loss:0.0086, Tst_acc:0.3688
Epoch:053, Trn_loss:0.0019, Trn_acc:0.3226, Tst_loss:0.0110, Tst_acc:0.3333
Epoch:054, Trn_loss:0.0021, Trn_acc:0.3588, Tst_loss:0.0099, Tst_acc:0.3663
Epoch:055, Trn_loss:0.0019, Trn_acc:0.3672, Tst_loss:0.0104, Tst_acc:0.3685
Epoch:056, Trn_loss:0.0021, Trn_acc:0.3752, Tst_loss:0.0065, Tst_acc:0.3774
Epoch:057, Trn_loss:0.0017, Trn_acc:0.3466, Tst_loss:0.0109, Tst_acc:0.3460
Epoch:058, Trn_loss:0.0016, Trn_acc:0.3561, Tst_loss:0.0068, Tst_acc:0.3635
Epoch:059, Trn_loss:0.0020, Trn_acc:0.3635, Tst_loss:0.0081, Tst_acc:0.3701
Epoch:060, Trn_loss:0.0020, Trn_acc:0.3504, Tst_loss:0.0088, Tst_acc:0.3510
Finetune done
Test 8:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0017, Trn_acc:0.3545, Tst_loss:0.0082, Tst_acc:0.3663
Epoch:002, Trn_loss:0.0017, Trn_acc:0.3558, Tst_loss:0.0097, Tst_acc:0.3608
